x;u(x);du(x);ddu(x);p(x);q(x);f(x);fc(x)
59.72;0.000649836;-0.0437481;1.47164;2.42543;3.02857;-3.55094;-361.132;
59.7201;0.000654219;-0.0438953;1.47163;2.42553;3.02819;-3.55103;-361.128;
59.7202;0.000658616;-0.0440425;1.47162;2.42563;3.02781;-3.55112;-361.124;
59.7203;0.000663028;-0.0441896;1.47161;2.42574;3.02743;-3.5512;-361.121;
59.7204;0.000667454;-0.0443368;1.47159;2.42584;3.02705;-3.55129;-361.117;
59.7205;0.000671895;-0.044484;1.47158;2.42594;3.02667;-3.55138;-361.113;
59.7206;0.000676351;-0.0446311;1.47157;2.42605;3.02629;-3.55147;-361.109;
59.7207;0.000680822;-0.0447783;1.47155;2.42615;3.02591;-3.55156;-361.105;
59.7208;0.000685308;-0.0449255;1.47154;2.42625;3.02553;-3.55165;-361.101;
59.7209;0.000689808;-0.0450726;1.47153;2.42636;3.02515;-3.55173;-361.096;
59.721;0.000694323;-0.0452198;1.47151;2.42646;3.02477;-3.55182;-361.092;
59.7211;0.000698852;-0.045367;1.4715;2.42656;3.02439;-3.55191;-361.088;
59.7212;0.000703396;-0.0455141;1.47149;2.42667;3.02401;-3.552;-361.084;
59.7213;0.000707955;-0.0456613;1.47147;2.42677;3.02363;-3.55209;-361.08;
59.7214;0.000712529;-0.0458084;1.47146;2.42687;3.02325;-3.55217;-361.076;
59.7215;0.000717118;-0.0459556;1.47145;2.42697;3.02287;-3.55226;-361.072;
59.7216;0.000721721;-0.0461027;1.47143;2.42708;3.02249;-3.55235;-361.068;
59.7217;0.000726339;-0.0462499;1.47142;2.42718;3.02211;-3.55244;-361.064;
59.7218;0.000730971;-0.046397;1.4714;2.42728;3.02173;-3.55253;-361.06;
59.7219;0.000735619;-0.0465442;1.47139;2.42738;3.02135;-3.55261;-361.055;
59.722;0.000740281;-0.0466913;1.47138;2.42748;3.02097;-3.5527;-361.051;
59.7221;0.000744957;-0.0468385;1.47136;2.42759;3.02059;-3.55279;-361.047;
59.7222;0.000749649;-0.0469856;1.47135;2.42769;3.02021;-3.55288;-361.043;
59.7223;0.000754355;-0.0471328;1.47134;2.42779;3.01983;-3.55297;-361.039;
59.7224;0.000759076;-0.0472799;1.47132;2.42789;3.01946;-3.55305;-361.034;
59.7225;0.000763811;-0.047427;1.47131;2.42799;3.01908;-3.55314;-361.03;
59.7226;0.000768562;-0.0475742;1.47129;2.4281;3.0187;-3.55323;-361.026;
59.7227;0.000773327;-0.0477213;1.47128;2.4282;3.01832;-3.55332;-361.022;
59.7228;0.000778107;-0.0478684;1.47127;2.4283;3.01794;-3.55341;-361.017;
59.7229;0.000782901;-0.0480156;1.47125;2.4284;3.01756;-3.55349;-361.013;
59.723;0.00078771;-0.0481627;1.47124;2.4285;3.01718;-3.55358;-361.009;
59.7231;0.000792534;-0.0483098;1.47122;2.4286;3.0168;-3.55367;-361.004;
59.7232;0.000797373;-0.048457;1.47121;2.4287;3.01643;-3.55376;-361;
59.7233;0.000802226;-0.0486041;1.47119;2.4288;3.01605;-3.55384;-360.996;
59.7234;0.000807094;-0.0487512;1.47118;2.4289;3.01567;-3.55393;-360.991;
59.7235;0.000811977;-0.0488984;1.47117;2.42901;3.01529;-3.55402;-360.987;
59.7236;0.000816874;-0.0490455;1.47115;2.42911;3.01491;-3.55411;-360.982;
59.7237;0.000821786;-0.0491926;1.47114;2.42921;3.01453;-3.55419;-360.978;
59.7238;0.000826713;-0.0493397;1.47112;2.42931;3.01416;-3.55428;-360.974;
59.7239;0.000831655;-0.0494868;1.47111;2.42941;3.01378;-3.55437;-360.969;
59.724;0.000836611;-0.049634;1.47109;2.42951;3.0134;-3.55446;-360.965;
59.7241;0.000841582;-0.0497811;1.47108;2.42961;3.01302;-3.55454;-360.96;
59.7242;0.000846568;-0.0499282;1.47106;2.42971;3.01264;-3.55463;-360.956;
59.7243;0.000851568;-0.0500753;1.47105;2.42981;3.01227;-3.55472;-360.951;
59.7244;0.000856584;-0.0502224;1.47103;2.42991;3.01189;-3.55481;-360.947;
59.7245;0.000861613;-0.0503695;1.47102;2.43001;3.01151;-3.55489;-360.942;
59.7246;0.000866658;-0.0505166;1.471;2.43011;3.01113;-3.55498;-360.938;
59.7247;0.000871717;-0.0506637;1.47099;2.43021;3.01076;-3.55507;-360.933;
59.7248;0.000876791;-0.0508108;1.47098;2.43031;3.01038;-3.55515;-360.929;
59.7249;0.00088188;-0.050958;1.47096;2.43041;3.01;-3.55524;-360.924;
59.725;0.000886984;-0.0511051;1.47095;2.43051;3.00962;-3.55533;-360.919;
59.7251;0.000892102;-0.0512522;1.47093;2.43061;3.00925;-3.55542;-360.915;
59.7252;0.000897234;-0.0513993;1.47091;2.43071;3.00887;-3.5555;-360.91;
59.7253;0.000902382;-0.0515464;1.4709;2.43081;3.00849;-3.55559;-360.906;
59.7254;0.000907544;-0.0516935;1.47088;2.43091;3.00812;-3.55568;-360.901;
59.7255;0.000912721;-0.0518405;1.47087;2.43101;3.00774;-3.55576;-360.896;
59.7256;0.000917913;-0.0519876;1.47085;2.4311;3.00736;-3.55585;-360.892;
59.7257;0.000923119;-0.0521347;1.47084;2.4312;3.00699;-3.55594;-360.887;
59.7258;0.000928341;-0.0522818;1.47082;2.4313;3.00661;-3.55603;-360.882;
59.7259;0.000933576;-0.0524289;1.47081;2.4314;3.00623;-3.55611;-360.878;
59.726;0.000938827;-0.052576;1.47079;2.4315;3.00586;-3.5562;-360.873;
59.7261;0.000944092;-0.0527231;1.47078;2.4316;3.00548;-3.55629;-360.868;
59.7262;0.000949372;-0.0528702;1.47076;2.4317;3.0051;-3.55637;-360.863;
59.7263;0.000954667;-0.0530173;1.47075;2.4318;3.00473;-3.55646;-360.859;
59.7264;0.000959976;-0.0531643;1.47073;2.43189;3.00435;-3.55655;-360.854;
59.7265;0.0009653;-0.0533114;1.47071;2.43199;3.00397;-3.55663;-360.849;
59.7266;0.000970639;-0.0534585;1.4707;2.43209;3.0036;-3.55672;-360.844;
59.7267;0.000975992;-0.0536056;1.47068;2.43219;3.00322;-3.55681;-360.84;
59.7268;0.000981361;-0.0537527;1.47067;2.43229;3.00285;-3.55689;-360.835;
59.7269;0.000986744;-0.0538997;1.47065;2.43239;3.00247;-3.55698;-360.83;
59.727;0.000992141;-0.0540468;1.47064;2.43248;3.00209;-3.55707;-360.825;
59.7271;0.000997554;-0.0541939;1.47062;2.43258;3.00172;-3.55715;-360.82;
59.7272;0.00100298;-0.0543409;1.4706;2.43268;3.00134;-3.55724;-360.815;
59.7273;0.00100842;-0.054488;1.47059;2.43278;3.00097;-3.55733;-360.81;
59.7274;0.00101388;-0.0546351;1.47057;2.43288;3.00059;-3.55741;-360.806;
59.7275;0.00101935;-0.0547821;1.47055;2.43297;3.00022;-3.5575;-360.801;
59.7276;0.00102484;-0.0549292;1.47054;2.43307;2.99984;-3.55759;-360.796;
59.7277;0.00103034;-0.0550763;1.47052;2.43317;2.99946;-3.55767;-360.791;
59.7278;0.00103585;-0.0552233;1.47051;2.43327;2.99909;-3.55776;-360.786;
59.7279;0.00104138;-0.0553704;1.47049;2.43336;2.99871;-3.55784;-360.781;
59.728;0.00104693;-0.0555174;1.47047;2.43346;2.99834;-3.55793;-360.776;
59.7281;0.00105249;-0.0556645;1.47046;2.43356;2.99796;-3.55802;-360.771;
59.7282;0.00105806;-0.0558115;1.47044;2.43365;2.99759;-3.5581;-360.766;
59.7283;0.00106365;-0.0559586;1.47042;2.43375;2.99721;-3.55819;-360.761;
59.7284;0.00106925;-0.0561056;1.47041;2.43385;2.99684;-3.55828;-360.756;
59.7285;0.00107487;-0.0562527;1.47039;2.43394;2.99646;-3.55836;-360.751;
59.7286;0.0010805;-0.0563997;1.47037;2.43404;2.99609;-3.55845;-360.746;
59.7287;0.00108615;-0.0565468;1.47036;2.43414;2.99571;-3.55853;-360.741;
59.7288;0.00109181;-0.0566938;1.47034;2.43423;2.99534;-3.55862;-360.736;
59.7289;0.00109749;-0.0568409;1.47032;2.43433;2.99496;-3.55871;-360.731;
59.729;0.00110318;-0.0569879;1.47031;2.43443;2.99459;-3.55879;-360.725;
59.7291;0.00110889;-0.0571349;1.47029;2.43452;2.99422;-3.55888;-360.72;
59.7292;0.00111461;-0.057282;1.47027;2.43462;2.99384;-3.55896;-360.715;
59.7293;0.00112035;-0.057429;1.47026;2.43472;2.99347;-3.55905;-360.71;
59.7294;0.0011261;-0.057576;1.47024;2.43481;2.99309;-3.55914;-360.705;
59.7295;0.00113186;-0.0577231;1.47022;2.43491;2.99272;-3.55922;-360.7;
59.7296;0.00113764;-0.0578701;1.47021;2.435;2.99234;-3.55931;-360.694;
59.7297;0.00114344;-0.0580171;1.47019;2.4351;2.99197;-3.55939;-360.689;
59.7298;0.00114925;-0.0581642;1.47017;2.43519;2.9916;-3.55948;-360.684;
59.7299;0.00115507;-0.0583112;1.47016;2.43529;2.99122;-3.55957;-360.679;
59.73;0.00116091;-0.0584582;1.47014;2.43539;2.99085;-3.55965;-360.674;
59.7301;0.00116676;-0.0586052;1.47012;2.43548;2.99047;-3.55974;-360.668;
59.7302;0.00117263;-0.0587522;1.4701;2.43558;2.9901;-3.55982;-360.663;
59.7303;0.00117851;-0.0588993;1.47009;2.43567;2.98973;-3.55991;-360.658;
59.7304;0.00118441;-0.0590463;1.47007;2.43577;2.98935;-3.55999;-360.652;
59.7305;0.00119032;-0.0591933;1.47005;2.43586;2.98898;-3.56008;-360.647;
59.7306;0.00119625;-0.0593403;1.47003;2.43596;2.98861;-3.56017;-360.642;
59.7307;0.00120219;-0.0594873;1.47002;2.43605;2.98823;-3.56025;-360.637;
59.7308;0.00120815;-0.0596343;1.47;2.43615;2.98786;-3.56034;-360.631;
59.7309;0.00121412;-0.0597813;1.46998;2.43624;2.98749;-3.56042;-360.626;
59.731;0.0012201;-0.0599283;1.46996;2.43634;2.98711;-3.56051;-360.62;
59.7311;0.00122611;-0.0600753;1.46995;2.43643;2.98674;-3.56059;-360.615;
59.7312;0.00123212;-0.0602223;1.46993;2.43653;2.98637;-3.56068;-360.61;
59.7313;0.00123815;-0.0603693;1.46991;2.43662;2.98599;-3.56077;-360.604;
59.7314;0.0012442;-0.0605163;1.46989;2.43672;2.98562;-3.56085;-360.599;
59.7315;0.00125025;-0.0606633;1.46987;2.43681;2.98525;-3.56094;-360.593;
59.7316;0.00125633;-0.0608103;1.46986;2.4369;2.98488;-3.56102;-360.588;
59.7317;0.00126242;-0.0609573;1.46984;2.437;2.9845;-3.56111;-360.582;
59.7318;0.00126852;-0.0611043;1.46982;2.43709;2.98413;-3.56119;-360.577;
59.7319;0.00127464;-0.0612513;1.4698;2.43719;2.98376;-3.56128;-360.571;
59.732;0.00128077;-0.0613983;1.46978;2.43728;2.98339;-3.56136;-360.566;
59.7321;0.00128692;-0.0615453;1.46977;2.43737;2.98301;-3.56145;-360.56;
59.7322;0.00129308;-0.0616923;1.46975;2.43747;2.98264;-3.56153;-360.555;
59.7323;0.00129926;-0.0618392;1.46973;2.43756;2.98227;-3.56162;-360.549;
59.7324;0.00130545;-0.0619862;1.46971;2.43765;2.9819;-3.5617;-360.544;
59.7325;0.00131166;-0.0621332;1.46969;2.43775;2.98152;-3.56179;-360.538;
59.7326;0.00131788;-0.0622802;1.46968;2.43784;2.98115;-3.56187;-360.533;
59.7327;0.00132411;-0.0624272;1.46966;2.43794;2.98078;-3.56196;-360.527;
59.7328;0.00133036;-0.0625741;1.46964;2.43803;2.98041;-3.56204;-360.521;
59.7329;0.00133663;-0.0627211;1.46962;2.43812;2.98004;-3.56213;-360.516;
59.733;0.00134291;-0.0628681;1.4696;2.43821;2.97966;-3.56221;-360.51;
59.7331;0.0013492;-0.063015;1.46958;2.43831;2.97929;-3.5623;-360.505;
59.7332;0.00135551;-0.063162;1.46956;2.4384;2.97892;-3.56238;-360.499;
59.7333;0.00136184;-0.063309;1.46955;2.43849;2.97855;-3.56247;-360.493;
59.7334;0.00136817;-0.0634559;1.46953;2.43859;2.97818;-3.56255;-360.488;
59.7335;0.00137453;-0.0636029;1.46951;2.43868;2.97781;-3.56264;-360.482;
59.7336;0.0013809;-0.0637498;1.46949;2.43877;2.97744;-3.56272;-360.476;
59.7337;0.00138728;-0.0638968;1.46947;2.43886;2.97706;-3.56281;-360.47;
59.7338;0.00139368;-0.0640438;1.46945;2.43896;2.97669;-3.56289;-360.465;
59.7339;0.00140009;-0.0641907;1.46943;2.43905;2.97632;-3.56298;-360.459;
59.734;0.00140651;-0.0643377;1.46941;2.43914;2.97595;-3.56306;-360.453;
59.7341;0.00141296;-0.0644846;1.46939;2.43923;2.97558;-3.56315;-360.447;
59.7342;0.00141941;-0.0646316;1.46938;2.43933;2.97521;-3.56323;-360.442;
59.7343;0.00142588;-0.0647785;1.46936;2.43942;2.97484;-3.56332;-360.436;
59.7344;0.00143237;-0.0649254;1.46934;2.43951;2.97447;-3.5634;-360.43;
59.7345;0.00143887;-0.0650724;1.46932;2.4396;2.9741;-3.56349;-360.424;
59.7346;0.00144538;-0.0652193;1.4693;2.43969;2.97372;-3.56357;-360.418;
59.7347;0.00145191;-0.0653663;1.46928;2.43978;2.97335;-3.56366;-360.412;
59.7348;0.00145846;-0.0655132;1.46926;2.43988;2.97298;-3.56374;-360.406;
59.7349;0.00146502;-0.0656601;1.46924;2.43997;2.97261;-3.56382;-360.401;
59.735;0.00147159;-0.0658071;1.46922;2.44006;2.97224;-3.56391;-360.395;
59.7351;0.00147818;-0.065954;1.4692;2.44015;2.97187;-3.56399;-360.389;
59.7352;0.00148478;-0.0661009;1.46918;2.44024;2.9715;-3.56408;-360.383;
59.7353;0.0014914;-0.0662478;1.46916;2.44033;2.97113;-3.56416;-360.377;
59.7354;0.00149803;-0.0663948;1.46914;2.44042;2.97076;-3.56425;-360.371;
59.7355;0.00150468;-0.0665417;1.46912;2.44052;2.97039;-3.56433;-360.365;
59.7356;0.00151134;-0.0666886;1.46911;2.44061;2.97002;-3.56442;-360.359;
59.7357;0.00151802;-0.0668355;1.46909;2.4407;2.96965;-3.5645;-360.353;
59.7358;0.00152471;-0.0669824;1.46907;2.44079;2.96928;-3.56458;-360.347;
59.7359;0.00153142;-0.0671293;1.46905;2.44088;2.96891;-3.56467;-360.341;
59.736;0.00153814;-0.0672763;1.46903;2.44097;2.96854;-3.56475;-360.335;
59.7361;0.00154487;-0.0674232;1.46901;2.44106;2.96817;-3.56484;-360.329;
59.7362;0.00155162;-0.0675701;1.46899;2.44115;2.9678;-3.56492;-360.323;
59.7363;0.00155839;-0.067717;1.46897;2.44124;2.96743;-3.565;-360.317;
59.7364;0.00156517;-0.0678639;1.46895;2.44133;2.96706;-3.56509;-360.311;
59.7365;0.00157196;-0.0680108;1.46893;2.44142;2.96669;-3.56517;-360.305;
59.7366;0.00157877;-0.0681577;1.46891;2.44151;2.96633;-3.56526;-360.298;
59.7367;0.00158559;-0.0683046;1.46889;2.4416;2.96596;-3.56534;-360.292;
59.7368;0.00159243;-0.0684515;1.46887;2.44169;2.96559;-3.56543;-360.286;
59.7369;0.00159928;-0.0685984;1.46885;2.44178;2.96522;-3.56551;-360.28;
59.737;0.00160615;-0.0687453;1.46883;2.44187;2.96485;-3.56559;-360.274;
59.7371;0.00161303;-0.0688922;1.46881;2.44196;2.96448;-3.56568;-360.268;
59.7372;0.00161993;-0.069039;1.46879;2.44205;2.96411;-3.56576;-360.262;
59.7373;0.00162684;-0.0691859;1.46876;2.44214;2.96374;-3.56584;-360.255;
59.7374;0.00163377;-0.0693328;1.46874;2.44223;2.96337;-3.56593;-360.249;
59.7375;0.00164071;-0.0694797;1.46872;2.44232;2.963;-3.56601;-360.243;
59.7376;0.00164766;-0.0696266;1.4687;2.44241;2.96264;-3.5661;-360.237;
59.7377;0.00165463;-0.0697735;1.46868;2.4425;2.96227;-3.56618;-360.23;
59.7378;0.00166162;-0.0699203;1.46866;2.44259;2.9619;-3.56626;-360.224;
59.7379;0.00166862;-0.0700672;1.46864;2.44268;2.96153;-3.56635;-360.218;
59.738;0.00167563;-0.0702141;1.46862;2.44277;2.96116;-3.56643;-360.212;
59.7381;0.00168266;-0.0703609;1.4686;2.44285;2.96079;-3.56652;-360.205;
59.7382;0.00168971;-0.0705078;1.46858;2.44294;2.96043;-3.5666;-360.199;
59.7383;0.00169677;-0.0706547;1.46856;2.44303;2.96006;-3.56668;-360.193;
59.7384;0.00170384;-0.0708015;1.46854;2.44312;2.95969;-3.56677;-360.186;
59.7385;0.00171093;-0.0709484;1.46852;2.44321;2.95932;-3.56685;-360.18;
59.7386;0.00171803;-0.0710953;1.4685;2.4433;2.95895;-3.56693;-360.173;
59.7387;0.00172515;-0.0712421;1.46847;2.44339;2.95859;-3.56702;-360.167;
59.7388;0.00173228;-0.071389;1.46845;2.44347;2.95822;-3.5671;-360.161;
59.7389;0.00173942;-0.0715358;1.46843;2.44356;2.95785;-3.56718;-360.154;
59.739;0.00174659;-0.0716827;1.46841;2.44365;2.95748;-3.56727;-360.148;
59.7391;0.00175376;-0.0718295;1.46839;2.44374;2.95711;-3.56735;-360.141;
59.7392;0.00176095;-0.0719764;1.46837;2.44383;2.95675;-3.56743;-360.135;
59.7393;0.00176816;-0.0721232;1.46835;2.44392;2.95638;-3.56752;-360.128;
59.7394;0.00177538;-0.07227;1.46833;2.444;2.95601;-3.5676;-360.122;
59.7395;0.00178261;-0.0724169;1.46831;2.44409;2.95564;-3.56768;-360.115;
59.7396;0.00178986;-0.0725637;1.46828;2.44418;2.95528;-3.56777;-360.109;
59.7397;0.00179713;-0.0727106;1.46826;2.44427;2.95491;-3.56785;-360.102;
59.7398;0.00180441;-0.0728574;1.46824;2.44435;2.95454;-3.56793;-360.096;
59.7399;0.0018117;-0.0730042;1.46822;2.44444;2.95418;-3.56802;-360.089;
59.74;0.00181901;-0.0731511;1.4682;2.44453;2.95381;-3.5681;-360.083;
59.7401;0.00182633;-0.0732979;1.46818;2.44462;2.95344;-3.56818;-360.076;
59.7402;0.00183367;-0.0734447;1.46816;2.4447;2.95308;-3.56827;-360.07;
59.7403;0.00184102;-0.0735915;1.46813;2.44479;2.95271;-3.56835;-360.063;
59.7404;0.00184839;-0.0737383;1.46811;2.44488;2.95234;-3.56843;-360.056;
59.7405;0.00185577;-0.0738852;1.46809;2.44496;2.95198;-3.56852;-360.05;
59.7406;0.00186316;-0.074032;1.46807;2.44505;2.95161;-3.5686;-360.043;
59.7407;0.00187058;-0.0741788;1.46805;2.44514;2.95124;-3.56868;-360.037;
59.7408;0.001878;-0.0743256;1.46802;2.44522;2.95088;-3.56876;-360.03;
59.7409;0.00188544;-0.0744724;1.468;2.44531;2.95051;-3.56885;-360.023;
59.741;0.0018929;-0.0746192;1.46798;2.4454;2.95014;-3.56893;-360.016;
59.7411;0.00190037;-0.074766;1.46796;2.44548;2.94978;-3.56901;-360.01;
59.7412;0.00190785;-0.0749128;1.46794;2.44557;2.94941;-3.5691;-360.003;
59.7413;0.00191535;-0.0750596;1.46791;2.44566;2.94904;-3.56918;-359.996;
59.7414;0.00192286;-0.0752064;1.46789;2.44574;2.94868;-3.56926;-359.99;
59.7415;0.00193039;-0.0753532;1.46787;2.44583;2.94831;-3.56934;-359.983;
59.7416;0.00193793;-0.0755;1.46785;2.44592;2.94795;-3.56943;-359.976;
59.7417;0.00194549;-0.0756468;1.46783;2.446;2.94758;-3.56951;-359.969;
59.7418;0.00195306;-0.0757936;1.4678;2.44609;2.94722;-3.56959;-359.962;
59.7419;0.00196065;-0.0759404;1.46778;2.44617;2.94685;-3.56968;-359.956;
59.742;0.00196825;-0.0760872;1.46776;2.44626;2.94648;-3.56976;-359.949;
59.7421;0.00197587;-0.076234;1.46774;2.44634;2.94612;-3.56984;-359.942;
59.7422;0.0019835;-0.0763807;1.46771;2.44643;2.94575;-3.56992;-359.935;
59.7423;0.00199115;-0.0765275;1.46769;2.44652;2.94539;-3.57001;-359.928;
59.7424;0.00199881;-0.0766743;1.46767;2.4466;2.94502;-3.57009;-359.921;
59.7425;0.00200648;-0.0768211;1.46765;2.44669;2.94466;-3.57017;-359.915;
59.7426;0.00201417;-0.0769678;1.46762;2.44677;2.94429;-3.57025;-359.908;
59.7427;0.00202188;-0.0771146;1.4676;2.44686;2.94393;-3.57034;-359.901;
59.7428;0.0020296;-0.0772614;1.46758;2.44694;2.94356;-3.57042;-359.894;
59.7429;0.00203733;-0.0774081;1.46755;2.44703;2.9432;-3.5705;-359.887;
59.743;0.00204508;-0.0775549;1.46753;2.44711;2.94283;-3.57058;-359.88;
59.7431;0.00205284;-0.0777017;1.46751;2.4472;2.94247;-3.57067;-359.873;
59.7432;0.00206062;-0.0778484;1.46749;2.44728;2.9421;-3.57075;-359.866;
59.7433;0.00206841;-0.0779952;1.46746;2.44737;2.94174;-3.57083;-359.859;
59.7434;0.00207622;-0.0781419;1.46744;2.44745;2.94137;-3.57091;-359.852;
59.7435;0.00208404;-0.0782887;1.46742;2.44754;2.94101;-3.571;-359.845;
59.7436;0.00209188;-0.0784354;1.46739;2.44762;2.94064;-3.57108;-359.838;
59.7437;0.00209973;-0.0785822;1.46737;2.4477;2.94028;-3.57116;-359.831;
59.7438;0.0021076;-0.0787289;1.46735;2.44779;2.93992;-3.57124;-359.824;
59.7439;0.00211548;-0.0788757;1.46732;2.44787;2.93955;-3.57132;-359.817;
59.744;0.00212337;-0.0790224;1.4673;2.44796;2.93919;-3.57141;-359.81;
59.7441;0.00213128;-0.0791691;1.46728;2.44804;2.93882;-3.57149;-359.802;
59.7442;0.00213921;-0.0793159;1.46725;2.44812;2.93846;-3.57157;-359.795;
59.7443;0.00214715;-0.0794626;1.46723;2.44821;2.93809;-3.57165;-359.788;
59.7444;0.0021551;-0.0796093;1.46721;2.44829;2.93773;-3.57174;-359.781;
59.7445;0.00216307;-0.0797561;1.46718;2.44838;2.93737;-3.57182;-359.774;
59.7446;0.00217105;-0.0799028;1.46716;2.44846;2.937;-3.5719;-359.767;
59.7447;0.00217905;-0.0800495;1.46714;2.44854;2.93664;-3.57198;-359.76;
59.7448;0.00218706;-0.0801962;1.46711;2.44863;2.93628;-3.57206;-359.752;
59.7449;0.00219509;-0.0803429;1.46709;2.44871;2.93591;-3.57215;-359.745;
59.745;0.00220313;-0.0804897;1.46707;2.44879;2.93555;-3.57223;-359.738;
59.7451;0.00221119;-0.0806364;1.46704;2.44888;2.93518;-3.57231;-359.731;
59.7452;0.00221926;-0.0807831;1.46702;2.44896;2.93482;-3.57239;-359.724;
59.7453;0.00222735;-0.0809298;1.46699;2.44904;2.93446;-3.57247;-359.716;
59.7454;0.00223545;-0.0810765;1.46697;2.44913;2.93409;-3.57255;-359.709;
59.7455;0.00224356;-0.0812232;1.46695;2.44921;2.93373;-3.57264;-359.702;
59.7456;0.00225169;-0.0813699;1.46692;2.44929;2.93337;-3.57272;-359.694;
59.7457;0.00225984;-0.0815166;1.4669;2.44937;2.93301;-3.5728;-359.687;
59.7458;0.002268;-0.0816633;1.46688;2.44946;2.93264;-3.57288;-359.68;
59.7459;0.00227617;-0.08181;1.46685;2.44954;2.93228;-3.57296;-359.672;
59.746;0.00228436;-0.0819567;1.46683;2.44962;2.93192;-3.57304;-359.665;
59.7461;0.00229256;-0.0821034;1.4668;2.4497;2.93155;-3.57313;-359.658;
59.7462;0.00230078;-0.0822501;1.46678;2.44979;2.93119;-3.57321;-359.65;
59.7463;0.00230901;-0.0823967;1.46675;2.44987;2.93083;-3.57329;-359.643;
59.7464;0.00231726;-0.0825434;1.46673;2.44995;2.93047;-3.57337;-359.636;
59.7465;0.00232552;-0.0826901;1.46671;2.45003;2.9301;-3.57345;-359.628;
59.7466;0.0023338;-0.0828368;1.46668;2.45011;2.92974;-3.57353;-359.621;
59.7467;0.00234209;-0.0829835;1.46666;2.4502;2.92938;-3.57362;-359.613;
59.7468;0.0023504;-0.0831301;1.46663;2.45028;2.92902;-3.5737;-359.606;
59.7469;0.00235872;-0.0832768;1.46661;2.45036;2.92865;-3.57378;-359.598;
59.747;0.00236705;-0.0834235;1.46658;2.45044;2.92829;-3.57386;-359.591;
59.7471;0.0023754;-0.0835701;1.46656;2.45052;2.92793;-3.57394;-359.583;
59.7472;0.00238377;-0.0837168;1.46653;2.4506;2.92757;-3.57402;-359.576;
59.7473;0.00239215;-0.0838635;1.46651;2.45069;2.92721;-3.5741;-359.568;
59.7474;0.00240054;-0.0840101;1.46648;2.45077;2.92684;-3.57419;-359.561;
59.7475;0.00240895;-0.0841568;1.46646;2.45085;2.92648;-3.57427;-359.553;
59.7476;0.00241737;-0.0843034;1.46643;2.45093;2.92612;-3.57435;-359.546;
59.7477;0.00242581;-0.0844501;1.46641;2.45101;2.92576;-3.57443;-359.538;
59.7478;0.00243427;-0.0845967;1.46639;2.45109;2.9254;-3.57451;-359.53;
59.7479;0.00244273;-0.0847434;1.46636;2.45117;2.92504;-3.57459;-359.523;
59.748;0.00245122;-0.08489;1.46634;2.45125;2.92468;-3.57467;-359.515;
59.7481;0.00245971;-0.0850367;1.46631;2.45133;2.92431;-3.57475;-359.508;
59.7482;0.00246822;-0.0851833;1.46628;2.45141;2.92395;-3.57483;-359.5;
59.7483;0.00247675;-0.0853299;1.46626;2.4515;2.92359;-3.57492;-359.492;
59.7484;0.00248529;-0.0854766;1.46623;2.45158;2.92323;-3.575;-359.485;
59.7485;0.00249385;-0.0856232;1.46621;2.45166;2.92287;-3.57508;-359.477;
59.7486;0.00250242;-0.0857698;1.46618;2.45174;2.92251;-3.57516;-359.469;
59.7487;0.002511;-0.0859164;1.46616;2.45182;2.92215;-3.57524;-359.462;
59.7488;0.0025196;-0.0860631;1.46613;2.4519;2.92179;-3.57532;-359.454;
59.7489;0.00252821;-0.0862097;1.46611;2.45198;2.92143;-3.5754;-359.446;
59.749;0.00253684;-0.0863563;1.46608;2.45206;2.92106;-3.57548;-359.438;
59.7491;0.00254549;-0.0865029;1.46606;2.45214;2.9207;-3.57556;-359.431;
59.7492;0.00255414;-0.0866495;1.46603;2.45222;2.92034;-3.57564;-359.423;
59.7493;0.00256282;-0.0867961;1.46601;2.4523;2.91998;-3.57573;-359.415;
59.7494;0.00257151;-0.0869427;1.46598;2.45238;2.91962;-3.57581;-359.407;
59.7495;0.00258021;-0.0870894;1.46595;2.45246;2.91926;-3.57589;-359.399;
59.7496;0.00258892;-0.087236;1.46593;2.45254;2.9189;-3.57597;-359.392;
59.7497;0.00259766;-0.0873826;1.4659;2.45261;2.91854;-3.57605;-359.384;
59.7498;0.0026064;-0.0875292;1.46588;2.45269;2.91818;-3.57613;-359.376;
59.7499;0.00261516;-0.0876757;1.46585;2.45277;2.91782;-3.57621;-359.368;
59.75;0.00262394;-0.0878223;1.46583;2.45285;2.91746;-3.57629;-359.36;
59.7501;0.00263273;-0.0879689;1.4658;2.45293;2.9171;-3.57637;-359.352;
59.7502;0.00264153;-0.0881155;1.46577;2.45301;2.91674;-3.57645;-359.344;
59.7503;0.00265035;-0.0882621;1.46575;2.45309;2.91638;-3.57653;-359.337;
59.7504;0.00265919;-0.0884087;1.46572;2.45317;2.91602;-3.57661;-359.329;
59.7505;0.00266803;-0.0885553;1.4657;2.45325;2.91566;-3.57669;-359.321;
59.7506;0.0026769;-0.0887018;1.46567;2.45333;2.9153;-3.57677;-359.313;
59.7507;0.00268578;-0.0888484;1.46564;2.4534;2.91494;-3.57685;-359.305;
59.7508;0.00269467;-0.088995;1.46562;2.45348;2.91458;-3.57693;-359.297;
59.7509;0.00270358;-0.0891415;1.46559;2.45356;2.91422;-3.57702;-359.289;
59.751;0.0027125;-0.0892881;1.46557;2.45364;2.91386;-3.5771;-359.281;
59.7511;0.00272143;-0.0894347;1.46554;2.45372;2.91351;-3.57718;-359.273;
